"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Gambie","GMB","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","167.354526627282","176.652952186209","171.791702310523","183.185837262452","206.059413955301","210.355362775735","211.219991686781","221.649627351564","275.506636364859","339.773114769077","395.161372002266","485.708829421383","532.561436251623","562.629629363235","577.383778698722","586.10398386745","643.847361351188","707.926462140648","770.612925831537","1026.8611310368","1446.15176944363","1689.33472162994","1861.86626868033","2155.22770102387","2400.78943625699","5563.80590954062","5637.04123312561","5890.35931418828","5931.53733118166","6039.33567066912","6497.18045142174","6224.13200587395","6594.39067858536","6647.94983741485","6964.40861778359","7288.87538536306","7566.03316334072","8871.7631269964","17916.8269937509","17687.0446792518","17287.7548802251","18035.5343668674","19037.8903095891","20572.7754737586","22315.2141539017","20784.4393387689","22022.798777689","23278.4216815248","23439.3028566678","25999.8240671989","27787.7492549217","29456.8782226642","32903.2980683181","36188.9193318301","36258.7375266852","39753.7881158757","44678.9291320891",
"Guinée-Bissau","GNB","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","73.0665936521297","71.1366339165115","79.242553905529","87.4180002420412","96.3080683028211","105.258665777286","105.51485272804","94.7901653924253","107.173359116133","110.205599332033","102.085242620829","120.861890013338","144.434040273459","169.330715250219","289.912210424166","393.414532801237","818.153703772582","1610.29956656987","2977.15623276922","6194.3718633869","8425.43462027156","14563.52137533","23601.552442849","34768.2059614236","42889.4013217488","63203.8525020094","96195.9395197632","134841.020161849","102865.453169616","114541.721495863","214124.559551984","228693.7918529","225435.917858126","210448.347702624","208296.306854668","224333.611410489","218845.18040211","229954.114652703","260137.688613043","255633.854462688","268319.06177818","322114.682442759","305605.048353711","304321.15702343","298783.692793418","346424.640355433","380847.711375856","417054.235498392","434161.595725614","428073.284522321","408814.640931667","440917.656781292","483930.843624897",
"Guinée équatoriale","GNQ","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","8055.0650473891","9384.56211265715","10783.723152341","13168.7061455544","13752.4584020138","14461.660191845","14987.7110917308","14758.8490995653","14649.3981795523","14463.1225316715","13771.1961540729","15872.8401274954","18694.3742729507","21136.9686015067","25125.7246376812","29107.477789201","","","19831.6581064674","22837.9275972386","30824.0614934392","37858.9171596227","45193.8725401193","73755.60694436","66604.4067600358","67637.2720719244","69381.3031903185","62792.8694081441","65570.2574809526","64758.0978263119","71122.0206489087","74050.3848253485","103646.945139928","126272.214930271","204123.816586076","426340.58358241","347270.161528518","583824.110382899","1087227.94969758","1489108.61985068","1669875.77730187","1828757.53994334","2819780.55012676","5012454.88432174","5825095.1494227","6602812.37418504","8888808.81955354","6798902.16022827","7375163.08459202","8793224.16371655","9576211.6759213","8714658.49264555","8297554.86290354","5787361.73627831","4761768.441384","4883554.35398506","4843041.46686186","4287339.402755","3642077.40464109","4162677.59623021","4399668.51910672",
"Grèce","GRC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","45.8097812877885","52.0129196658748","54.3264372561694","61.2086855255981","68.9983195911745","79.1737000184671","87.814865032261","94.037969214499","101.638025962258","116.571595907516","131.506142635241","145.404684116337","167.171468982615","217.494601351135","248.929873191563","296.719486486603","363.466421423246","420.117078203646","506.081521669394","620.23669657858","737.297102775679","874.831514952181","1093.52998458657","1297.13667431497","1605.22872276837","1950.99715128394","2323.69239023988","2608.88507133826","3163.05905868327","3739.7267931467","4466.00617135272","5449.75899538824","6252.11083962292","6998.4541722293","7896.99409926184","8811.04458532271","9712.37491516477","10759.7221866573","11684.3849485132","12431.9348117741","13071.4219612268","14011.4148861384","14993.6189818733","16371.1344272136","17682.6408715324","18133.8507300328","19769.0028694157","21061.2446624977","21844.5444378557","21385.9563733449","20152.6083949768","18307.9754259809","17055.7219001412","16405.0085310716","16271.5071490587","16298.9344769738","16192.8958420545","16448.9678399513","16729.6795026723","17101.1347019498","15460.5213262036","17072.7218239335","19687.6492389035",
"Grenade","GRD","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","2003.91509306647","2488.96726889397","2898.50883013796","3157.29173959805","3279.28609985087","3508.3607122879","3624.77556861587","3944.46725491377","4502.73255050907","5020.08772660145","5770.69193530751","6389.51224005527","7274.29486817705","7580.91269801205","8140.16219250586","8288.13539192399","8187.02494788251","8507.97584662803","8878.20295983087","9448.72384258818","10032.4455939895","11336.5320150659","12183.0064686444","13069.8469729689","13018.8194856211","13479.5917990225","14674.9098767703","14770.6289491946","17033.3956137646","16997.2591631528","18334.712016111","19827.3022279913","18388.1888581798","18254.6321872342","18294.5230512191","18632.0657050176","19454.1878660909","20861.2213067508","22624.9789880652","23893.6865445209","25135.0054994583","25850.6377320705","26697.3860043675","22781.3493122438","24328.3845598267","27043.7634528612",
"Groenland","GRL","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","11237.0732758621","13919.1504237288","15265.6086956522","17303.2673469388","20922","24466.6048387097","29286.0684104628","34302.0141700405","39901.162601626","44616.935483871","53446.2151394422","60862.7450980392","65106.7961165049","73051.8234165067","74554.0796963947","82236.8421052632","91196.261682243","99556.3770794824","110383.211678832","122911.392405063","113417.26618705","117153.153153153","113291.139240506","108913.043478261","115279.279279279","121379.928315412","124221.824686941","126446.428571429","137344.028520499","140713.012477718","153612.099644128","160425.909494232","163048.278542281","180896.679291817","191855.704521094","194837.97312725","210862.36657625","216555.565378835","226187.686408181","240803.934449514","247394.780774976","253332.747407277","266088.716775216","266974.133810173","283346.656008527","299636.454360766","324345.92247179","335200.811792352","344431.751245024","355542.907959093","357810.420991005","359096.605651951","",
"Guatemala","GTM","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","252.756171165062","253.227290034998","261.179133806117","280.096636444858","279.930464500156","278.828138481721","283.192724592174","287.968047136813","310.661745203358","322.437529369749","349.024975633327","355.090371107723","367.118881140873","438.544851160696","527.417696811971","594.651803552057","696.222015275002","854.636643380983","925.12574446591","1027.08369602514","1143.44040197691","1217.26402049105","1200.24923382046","1212.71655867236","1234.7026407121","1418.04308555747","1954.12146521848","2125.54628016791","2398.34293118022","2689.59950579123","3791.87797061142","5088.01454993076","5656.44461395078","6561.71338094149","7439.00580242813","8278.26038181411","9061.31576884451","9999.0510144172","11227.6045686237","11960.5726350751","12920.2856728452","12183.6619687463","13163.8780860419","13800.3256295803","14773.3251443687","15790.7231316686","17114.1213456411","19112.2652735394","21186.6124319734","21643.0706297557","22985.2558474811","25131.6273129904","26282.0172072113","27677.7284549881","29224.9504714263","30578.1466407501","31716.6753329134","32727.9004001761","33729.1104517968","35772.7710074653","35596.0131585964","38899.930846431","42407.7554202165",
"Guam","GUM","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20878.059583054","21844.110536463","23590.8880271213","25621.845162075","25735.5396994079","26686.8168217379","28277.432083776","29335.2776765099","30011.2185803948","30087.7155914011","31642.1462570316","32318.8908975541","33483.9414359299","34522.3779304433","35052.8079075238","35663.0250406273","35902.725903793","37752.633077142","34780.8616624614","35904.8635462723","",
"Guyana","GUY","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","510.148778824805","541.287162523764","552.5492160646","485.41734130494","525.035497683019","557.514760683905","586.21225165513","630.014339381155","669.935426681071","716.462691778785","759.435159465786","790.162262713194","830.062299686701","883.451049166627","1294.15576229394","1592.69839992489","1507.65772281445","1477.19004226547","1649.34316407953","1712.24121412764","1937.86495599967","2048.26032531045","1854.70454915673","1885.98767684346","2143.02203459505","2523.71319746697","2823.65297433469","4550.18043592691","5455.86380117345","13720.3354509315","20967.2920938649","52366.8988947663","62730.369745959","79128.5738949583","99797.7487705891","117430.218614347","131426.239332458","141255.889678514","142728.200191094","163143.422680848","171282.304351091","175575.440669958","182090.835079302","189417.825239757","205450.511819722","217021.254190749","628207.446262825","730452.955040243","816852.085128953","859407.819950004","934662.509425991","1011927.76426642","1116080.5735746","1145329.2660084","1134516.01951765","1170530.74641968","1219461.01039802","1284632.07433456","1266014.35493193","1350516.36738767","1430951.00112644","2084696.48891888","3959371.25645719",
"Revenu élevé","HIC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chine, RAS de Hong Kong","HKG","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","2284.73190266323","2353.14541838957","2628.28270603897","3048.02829664708","3392.1132226217","3878.09555574085","3934.54365134026","4156.81744923176","4347.70031819497","5030.40968969176","5836.32230361202","6595.55533582182","7811.86342031235","9743.25726141079","10790.8081684865","11114.6225569302","13978.7516600266","15987.9573270502","18378.5752544189","22859.6060612208","28365.8233098299","33487.2863371532","37231.4559787254","40650.5023292361","48535.9121139702","50974.6710164583","58017.775042537","70740.9730310904","82819.6744615822","94361.4364602019","105049.697607152","120188.282336579","139148.349280234","157771.564141671","173908.937270106","181771.901041244","191951.052754254","211591.851201208","199898.222718034","194648.603647923","200675.318829707","196765.411137423","192366.80950757","186704.255066263","194140.045699123","207263.106910116","219240.057750361","238676.170784957","245406.162867573","237959.643184947","252887.446257225","273549.126081792","284899.372036755","297859.699954032","312608.75579224","328923.511582297","339475.778971186","359737.461451063","380461.718058127","378937.119567389","357678.518914584","386831.689846353","383611.16783055",
"Honduras","HND","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","322.955118715954","332.908396918027","352.043303823131","361.774972791911","391.519868134052","423.263912726002","444.489705692774","469.558943543408","493.179137333005","494.561892602339","519.629302349148","509.851609467617","543.297865610562","599.005781636943","659.644276701167","695.623974395592","808.440860569735","970.323022549041","1744.74425929932","1935.3193767173","2100.67260421547","2076.06207330271","2124.93953059121","2163.81386019667","2306.61908238988","2405.87512047903","2514.77951788125","2665.03530939036","2878.40156660138","3206.11294171614","4006.03163756121","4755.84243028567","5085.33580652802","5840.27415018917","6905.44234197675","8822.20535532422","10331.3689670462","12278.8875593414","13664.0630307788","14210.7739180979","16022.0228415625","17317.652406213","18400.0417099483","19830.6248048253","21874.3867160513","24290.3900040888","26634.3025357641","29474.2027913062","32390.0423326883","33299.7636186284","35414.5512690729","38855.0472113437","41097.9773705988","42021.4053500764","45425.1200118845","49535.2038650794","52418.6120451996","56446.6519757985","58745.4009813282","61745.9843923417","57868.7329470172","66567.5067338176","74441.294141779",
